RecordID,UserID,UserName,User_Latitude,User_Longitude,DonationID,Donation_Date,Donation_Time,Description_,DonationType,Quantity,Time_Duration,Organization_ID,Organization_Name,Org_City,Org_Latitude,Org_Longitude,DeliveryBoyID,Delivery_Status,Estimated_Delivery_Time
666,66,Abeer Saran,26.742704,75.729659,DON-1666,2025-01-11,09:31:00,Barley Packets,Water,17,19 hours,20,Shri Vardhman Jivdaya Kendra,Jaipur,26.754867,75.866904,12.0,In Progress,
674,55,Samesh Upadhyay,26.755705,75.767408,DON-1674,2025-01-13,13:08:00,Milk packets,Dry,46,20 hours,13,Shri Bhuvneshwari Peeth Goshaalaa,Jaipur,26.876627,75.767483,14.0,Pending,4 hours
586,77,Manan Sheth,26.781223,75.712436,DON-1586,2025-01-18,17:10:00,dry snacks,Water,55,8 hours,2,Shri Radhanpur Khoda Dhor Panjrapol Goshaalaa,Jaipur,26.844608,75.886375,,In Progress,
874,92,Robert Sood,26.820636,75.834468,DON-1874,2025-01-26,18:02:00,Oats,Dry,28,15 hours,3,Shri Manekba Vinayvihar Goshaalaa,Jaipur,26.772156,75.722074,28.0,Pending,3 hours
394,98,Daksh Varghese,26.883906,75.78816,DON-1394,2025-01-09,09:35:00,Dal and roti,Dry,53,12 hours,18,Shri Anandbawa Sewa Samarth Goshaalaa,Jaipur,26.836556,75.712162,,Pending,
164,112,Amruta Chand,26.874501,75.859644,DON-1164,2025-01-15,19:20:00,Wheat flour and oil for rural areas,Dry,33,13 hours,16,Shri Swaminarayan Mandir Goshaalaa,Jaipur,26.89719,75.886273,1.0,Pending,
249,36,Charles Varty,26.863621,75.738969,DON-1249,2025-01-02,18:01:00,Flour and pulses,Dry,67,13 hours,7,Shri Lokbharati Gramvidyapeeth Goshaalaa,Jaipur,26.747357,75.746761,,Completed,5 hours
635,111,Odika Venkataraman,26.828806,75.824745,DON-1635,2025-01-28,09:37:00,rice,Water,57,17 hours,10,Shri 108 Purushottamlalji Gausewa Trust,Jaipur,26.836852,75.706736,,Pending,
886,97,Chaaya Pai,26.732239,75.702748,DON-1886,2025-01-06,12:50:00,Dal and roti,Water,17,8 hours,6,Shri Swami Narayan Gurukul Vishwavidyalaya,Jaipur,26.701259,75.745296,42.0,In Progress,
670,110,Hritik Chowdhury,26.754694,75.767868,DON-1670,2025-01-03,07:12:00,Vegetable,Water,12,16 hours,14,Shriji Goshaalaa,Jaipur,26.839527,75.724164,4.0,Completed,
376,65,Eta Bajaj,26.78673,75.71127,DON-1376,2025-01-01,17:09:00,dry snacks,Dry,45,19 hours,1,Shri Jalaram Mandir Trust GoshaalaaJalaram Gosewa Kendra,Jaipur,26.785044,75.768477,40.0,Completed,5 hours
413,147,Nirja Chandra,26.784014,75.854785,DON-1413,2025-01-09,11:26:00,dry snacks,Water,84,4 hours,4,Shri Bansi Goshaalaa,Jaipur,26.881822,75.783708,31.0,In Progress,
75,85,Vaishnavi Kakar,26.889775,75.865199,DON-1075,2025-01-25,15:35:00,Milk packets,Water,75,21 hours,17,Shri Satkeval Goshaalaa,Jaipur,26.794713,75.871971,42.0,In Progress,
114,116,Amara Mannan,26.891738,75.837802,DON-1114,2025-01-10,18:35:00,Flour and pulses,Water,24,23 hours,3,Shri Manekba Vinayvihar Goshaalaa,Jaipur,26.772156,75.722074,3.0,In Progress,1 hours
599,31,Ishwar Kala,26.778645,75.835654,DON-1599,2025-01-13,12:54:00,fruits,Dry,52,17 hours,20,Shri Vardhman Jivdaya Kendra,Jaipur,26.754867,75.866904,14.0,Pending,
962,94,Jalsa Handa,26.769871,75.764742,DON-1962,2025-01-02,09:38:00,fruits,Dry,90,18 hours,7,Shri Lokbharati Gramvidyapeeth Goshaalaa,Jaipur,26.747357,75.746761,35.0,In Progress,4 hours
391,198,Tarak Dayal,26.892582,75.723841,DON-1391,2025-01-20,10:41:00,Vegetable,Dry,58,11 hours,9,Shri Monghiba Goshaalaa,Jaipur,26.839217,75.716761,14.0,Pending,3 hours
105,46,Varenya Nayak,26.873089,75.773779,DON-1105,2025-01-13,16:38:00,Flour and pulses,Water,86,9 hours,19,Shri Umiya Goshaalaa Trust,Jaipur,26.754412,75.75911,13.0,Pending,2 hours
115,187,Ati Kohli,26.869059,75.753208,DON-1115,2025-01-18,08:34:00,Vegetable,Dry,49,17 hours,13,Shri Bhuvneshwari Peeth Goshaalaa,Jaipur,26.876627,75.767483,44.0,Completed,1 hours
418,14,Girindra Kapoor,26.812166,75.808842,DON-1418,2025-01-09,10:41:00,dry snacks,Dry,30,23 hours,5,Shri Gopinathji Goshaalaa,Jaipur,26.860899,75.722944,,Completed,
526,84,Chasmum Gala,26.778928,75.808547,DON-1526,2025-01-30,15:39:00,Dal and roti,Dry,79,10 hours,7,Shri Lokbharati Gramvidyapeeth Goshaalaa,Jaipur,26.747357,75.746761,38.0,In Progress,4 hours
458,69,Warjas Virk,26.885834,75.776409,DON-1458,2025-01-08,13:24:00,Dal and roti,Water,40,15 hours,14,Shriji Goshaalaa,Jaipur,26.839527,75.724164,,In Progress,1 hours
410,15,Yatan Bobal,26.787137,75.713336,DON-1410,2025-01-15,19:27:00,Barley Packets,Water,32,14 hours,8,Shri Bochasanwasi Aksharpurushottam Mandir Goshaalaa,Jaipur,26.800472,75.882587,10.0,Pending,5 hours
93,135,Jairaj Atwal,26.727805,75.715405,DON-1093,2025-01-03,14:03:00,Milk packets,Dry,6,22 hours,6,Shri Swami Narayan Gurukul Vishwavidyalaya,Jaipur,26.701259,75.745296,28.0,Pending,
931,40,Agastya Ramesh,26.72999,75.828707,DON-1931,2025-01-11,16:07:00,Milk packets,Dry,94,22 hours,16,Shri Swaminarayan Mandir Goshaalaa,Jaipur,26.89719,75.886273,14.0,Completed,3 hours
90,28,Vrinda Goda,26.719822,75.885127,DON-1090,2025-01-07,11:36:00,Flour and pulses,Water,89,3 hours,11,Shri Ramroti Ashray Goshaalaa,Jaipur,26.826206,75.876962,37.0,In Progress,3 hours
337,188,Samar Mukhopadhyay,26.776191,75.833841,DON-1337,2025-01-12,13:02:00,dry snacks,Dry,19,14 hours,20,Shri Vardhman Jivdaya Kendra,Jaipur,26.754867,75.866904,45.0,In Progress,3 hours
989,32,Praneel Nayar,26.818009,75.750065,DON-1989,2025-01-09,08:02:00,Milk packets,Water,89,20 hours,18,Shri Anandbawa Sewa Samarth Goshaalaa,Jaipur,26.836556,75.712162,47.0,Completed,
922,69,Warjas Virk,26.885834,75.776409,DON-1922,2025-01-24,14:01:00,Wheat flour and oil for rural areas,Water,1,2 hours,5,Shri Gopinathji Goshaalaa,Jaipur,26.860899,75.722944,11.0,Pending,2 hours
934,56,Hemani Wason,26.762944,75.778363,DON-1934,2025-01-09,07:33:00,rice,Dry,58,15 hours,19,Shri Umiya Goshaalaa Trust,Jaipur,26.754412,75.75911,34.0,In Progress,4 hours
606,78,Lajita Bala,26.787715,75.859456,DON-1606,2025-01-09,19:10:00,Flour and pulses,Dry,9,4 hours,8,Shri Bochasanwasi Aksharpurushottam Mandir Goshaalaa,Jaipur,26.800472,75.882587,46.0,Pending,4 hours
594,190,Laban Gole,26.802694,75.824145,DON-1594,2025-01-04,16:49:00,Flour and pulses,Dry,25,22 hours,5,Shri Gopinathji Goshaalaa,Jaipur,26.860899,75.722944,,Pending,
612,39,Harsh Nadig,26.877666,75.723606,DON-1612,2025-01-25,12:57:00,Milk packets,Dry,88,17 hours,8,Shri Bochasanwasi Aksharpurushottam Mandir Goshaalaa,Jaipur,26.800472,75.882587,33.0,Pending,5 hours
95,60,Tarak Bains,26.714342,75.746647,DON-1095,2025-01-08,08:38:00,Flour and pulses,Water,86,17 hours,18,Shri Anandbawa Sewa Samarth Goshaalaa,Jaipur,26.836556,75.712162,13.0,In Progress,4 hours
12,190,Laban Gole,26.802694,75.824145,DON-1012,2025-01-07,11:14:00,fruits,Water,45,7 hours,9,Shri Monghiba Goshaalaa,Jaipur,26.839217,75.716761,,Completed,1 hours
397,26,Umang Pradhan,26.759358,75.815687,DON-1397,2025-01-12,10:13:00,rice,Water,22,21 hours,17,Shri Satkeval Goshaalaa,Jaipur,26.794713,75.871971,,Pending,5 hours
534,101,Suhani Anand,26.763429,75.750599,DON-1534,2025-01-09,10:43:00,Dal and roti,Water,30,17 hours,19,Shri Umiya Goshaalaa Trust,Jaipur,26.754412,75.75911,36.0,Pending,3 hours
44,34,Hredhaan Pai,26.786442,75.861936,DON-1044,2025-01-14,09:11:00,dry snacks,Dry,93,9 hours,9,Shri Monghiba Goshaalaa,Jaipur,26.839217,75.716761,6.0,In Progress,
43,134,Hemang Solanki,26.859647,75.723973,DON-1043,2025-01-09,14:26:00,Wheat flour and oil for rural areas,Water,70,24 hours,16,Shri Swaminarayan Mandir Goshaalaa,Jaipur,26.89719,75.886273,41.0,In Progress,1 hours
330,16,Samarth Mander,26.731557,75.882003,DON-1330,2025-01-08,07:28:00,fruits,Water,84,10 hours,1,Shri Jalaram Mandir Trust GoshaalaaJalaram Gosewa Kendra,Jaipur,26.785044,75.768477,13.0,Completed,3 hours
168,198,Tarak Dayal,26.892582,75.723841,DON-1168,2025-01-18,14:28:00,dry snacks,Dry,64,5 hours,10,Shri 108 Purushottamlalji Gausewa Trust,Jaipur,26.836852,75.706736,27.0,Pending,3 hours
498,165,Vedant Kale,26.806082,75.883446,DON-1498,2025-01-15,07:34:00,Milk packets,Water,89,3 hours,4,Shri Bansi Goshaalaa,Jaipur,26.881822,75.783708,48.0,In Progress,2 hours
877,169,Timothy Wadhwa,26.746287,75.850718,DON-1877,2025-01-14,17:25:00,Barley Packets,Water,54,22 hours,10,Shri 108 Purushottamlalji Gausewa Trust,Jaipur,26.836852,75.706736,45.0,In Progress,
598,145,Ansh Manda,26.709956,75.77625,DON-1598,2025-01-30,11:52:00,Vegetable,Dry,36,3 hours,1,Shri Jalaram Mandir Trust GoshaalaaJalaram Gosewa Kendra,Jaipur,26.785044,75.768477,19.0,Completed,
757,161,Fariq Som,26.827995,75.76684,DON-1757,2025-01-26,15:14:00,Flour and pulses,Water,23,18 hours,19,Shri Umiya Goshaalaa Trust,Jaipur,26.754412,75.75911,48.0,Completed,
101,59,Azad Nadig,26.855899,75.885136,DON-1101,2025-01-01,14:37:00,fruits,Dry,26,14 hours,7,Shri Lokbharati Gramvidyapeeth Goshaalaa,Jaipur,26.747357,75.746761,24.0,Pending,1 hours
427,150,Ria Misra,26.702824,75.804095,DON-1427,2025-01-01,15:12:00,Milk packets,Water,81,19 hours,19,Shri Umiya Goshaalaa Trust,Jaipur,26.754412,75.75911,21.0,Completed,4 hours
179,11,Anthony Nagy,26.793164,75.811186,DON-1179,2025-01-01,18:14:00,Dal and roti,Water,62,14 hours,7,Shri Lokbharati Gramvidyapeeth Goshaalaa,Jaipur,26.747357,75.746761,22.0,Completed,
445,28,Vrinda Goda,26.719822,75.885127,DON-1445,2025-01-16,14:36:00,Vegetable,Water,18,12 hours,7,Shri Lokbharati Gramvidyapeeth Goshaalaa,Jaipur,26.747357,75.746761,41.0,Completed,2 hours
417,186,Chakrika Dubey,26.848795,75.860781,DON-1417,2025-01-29,15:21:00,dry snacks,Water,84,12 hours,19,Shri Umiya Goshaalaa Trust,Jaipur,26.754412,75.75911,50.0,Completed,2 hours
871,28,Vrinda Goda,26.719822,75.885127,DON-1871,2025-01-16,17:41:00,Wheat flour and oil for rural areas,Dry,29,8 hours,20,Shri Vardhman Jivdaya Kendra,Jaipur,26.754867,75.866904,9.0,Pending,4 hours
883,181,Mohammed Narayan,26.871337,75.709616,DON-1883,2025-01-24,17:33:00,Vegetable,Water,36,3 hours,9,Shri Monghiba Goshaalaa,Jaipur,26.839217,75.716761,34.0,Completed,5 hours
681,122,Zayyan Lal,26.794617,75.718491,DON-1681,2025-01-26,15:17:00,Oats,Water,53,22 hours,3,Shri Manekba Vinayvihar Goshaalaa,Jaipur,26.772156,75.722074,36.0,In Progress,
178,105,Ojas Rau,26.841649,75.785048,DON-1178,2025-01-13,17:03:00,rice,Water,99,21 hours,14,Shriji Goshaalaa,Jaipur,26.839527,75.724164,8.0,Completed,1 hours
396,48,Udarsh Upadhyay,26.70587,75.887977,DON-1396,2025-01-09,18:36:00,rice,Water,38,19 hours,7,Shri Lokbharati Gramvidyapeeth Goshaalaa,Jaipur,26.747357,75.746761,37.0,Pending,4 hours
912,31,Ishwar Kala,26.778645,75.835654,DON-1912,2025-01-26,15:38:00,rice,Water,78,16 hours,1,Shri Jalaram Mandir Trust GoshaalaaJalaram Gosewa Kendra,Jaipur,26.785044,75.768477,49.0,Completed,4 hours
794,55,Samesh Upadhyay,26.755705,75.767408,DON-1794,2025-01-08,16:00:00,rice,Dry,50,21 hours,20,Shri Vardhman Jivdaya Kendra,Jaipur,26.754867,75.866904,45.0,Pending,2 hours
961,100,Aayush Sekhon,26.731639,75.823248,DON-1961,2025-01-28,11:58:00,Milk packets,Dry,32,4 hours,20,Shri Vardhman Jivdaya Kendra,Jaipur,26.754867,75.866904,,Pending,5 hours
685,59,Azad Nadig,26.855899,75.885136,DON-1685,2025-01-26,07:49:00,Barley Packets,Water,9,4 hours,19,Shri Umiya Goshaalaa Trust,Jaipur,26.754412,75.75911,5.0,Completed,1 hours
384,187,Ati Kohli,26.869059,75.753208,DON-1384,2025-01-25,08:48:00,Vegetable,Water,24,8 hours,16,Shri Swaminarayan Mandir Goshaalaa,Jaipur,26.89719,75.886273,27.0,Completed,4 hours
957,41,Dayamai Saini,26.79009,75.863915,DON-1957,2025-01-24,10:11:00,dry snacks,Water,81,19 hours,17,Shri Satkeval Goshaalaa,Jaipur,26.794713,75.871971,,Completed,
752,91,Kashish Goda,26.722831,75.701591,DON-1752,2025-01-01,18:10:00,Oats,Water,68,2 hours,13,Shri Bhuvneshwari Peeth Goshaalaa,Jaipur,26.876627,75.767483,47.0,In Progress,
258,179,Adweta Ganguly,26.856185,75.791334,DON-1258,2025-01-30,09:47:00,rice,Dry,97,5 hours,20,Shri Vardhman Jivdaya Kendra,Jaipur,26.754867,75.866904,29.0,Pending,1 hours
539,106,Qushi Krishnan,26.799568,75.878814,DON-1539,2025-01-13,08:17:00,Milk packets,Water,79,1 hours,11,Shri Ramroti Ashray Goshaalaa,Jaipur,26.826206,75.876962,50.0,Completed,5 hours
336,99,Praneel Lalla,26.83885,75.857945,DON-1336,2025-01-26,15:54:00,Dal and roti,Water,57,19 hours,6,Shri Swami Narayan Gurukul Vishwavidyalaya,Jaipur,26.701259,75.745296,23.0,Pending,3 hours
16,189,Saksham Dara,26.766417,75.833211,DON-1016,2025-01-06,10:58:00,Flour and pulses,Water,85,1 hours,6,Shri Swami Narayan Gurukul Vishwavidyalaya,Jaipur,26.701259,75.745296,10.0,In Progress,4 hours
325,36,Charles Varty,26.863621,75.738969,DON-1325,2025-01-26,17:15:00,dry snacks,Dry,43,9 hours,13,Shri Bhuvneshwari Peeth Goshaalaa,Jaipur,26.876627,75.767483,42.0,In Progress,
759,58,Leela Gala,26.875353,75.799436,DON-1759,2025-01-19,15:17:00,Barley Packets,Water,32,1 hours,13,Shri Bhuvneshwari Peeth Goshaalaa,Jaipur,26.876627,75.767483,,Completed,1 hours
223,155,Qushi Kala,26.739623,75.865617,DON-1223,2025-01-18,10:02:00,dry snacks,Dry,17,3 hours,20,Shri Vardhman Jivdaya Kendra,Jaipur,26.754867,75.866904,,In Progress,
180,161,Fariq Som,26.827995,75.76684,DON-1180,2025-01-29,16:43:00,Flour and pulses,Water,3,16 hours,5,Shri Gopinathji Goshaalaa,Jaipur,26.860899,75.722944,26.0,Pending,1 hours
984,56,Hemani Wason,26.762944,75.778363,DON-1984,2025-01-25,12:28:00,dry snacks,Dry,16,7 hours,6,Shri Swami Narayan Gurukul Vishwavidyalaya,Jaipur,26.701259,75.745296,24.0,Pending,2 hours
23,68,Gautam Dass,26.768658,75.841597,DON-1023,2025-01-13,16:28:00,rice,Dry,8,9 hours,12,Shri Kabir Ashram Goshaalaa,Jaipur,26.749535,75.809407,,In Progress,5 hours
357,59,Azad Nadig,26.855899,75.885136,DON-1357,2025-01-18,11:34:00,Oats,Dry,6,6 hours,1,Shri Jalaram Mandir Trust GoshaalaaJalaram Gosewa Kendra,Jaipur,26.785044,75.768477,32.0,Completed,
667,21,Bhanumati Majumdar,26.717979,75.843459,DON-1667,2025-01-22,15:17:00,Barley Packets,Dry,100,13 hours,17,Shri Satkeval Goshaalaa,Jaipur,26.794713,75.871971,31.0,Completed,
862,105,Ojas Rau,26.841649,75.785048,DON-1862,2025-01-30,15:58:00,Milk packets,Water,66,5 hours,15,Aryavan Vikas Trust Goshaalaa,Jaipur,26.722795,75.735231,44.0,Pending,3 hours
341,47,Faraj Chopra,26.701914,75.711746,DON-1341,2025-01-29,17:17:00,fruits,Dry,37,7 hours,20,Shri Vardhman Jivdaya Kendra,Jaipur,26.754867,75.866904,21.0,Completed,
432,61,Kamya Borah,26.708535,75.713344,DON-1432,2025-01-09,08:50:00,dry snacks,Water,95,3 hours,14,Shriji Goshaalaa,Jaipur,26.839527,75.724164,23.0,In Progress,4 hours
552,73,Jagdish Issac,26.849034,75.775013,DON-1552,2025-01-20,08:57:00,dry snacks,Water,29,7 hours,12,Shri Kabir Ashram Goshaalaa,Jaipur,26.749535,75.809407,12.0,Completed,
834,196,Abeer Barad,26.740076,75.857549,DON-1834,2025-01-14,13:23:00,Flour and pulses,Water,42,21 hours,3,Shri Manekba Vinayvihar Goshaalaa,Jaipur,26.772156,75.722074,39.0,Pending,
204,31,Ishwar Kala,26.778645,75.835654,DON-1204,2025-01-20,13:33:00,Milk packets,Dry,92,23 hours,4,Shri Bansi Goshaalaa,Jaipur,26.881822,75.783708,5.0,Pending,1 hours
631,85,Vaishnavi Kakar,26.889775,75.865199,DON-1631,2025-01-19,17:23:00,rice,Dry,73,12 hours,12,Shri Kabir Ashram Goshaalaa,Jaipur,26.749535,75.809407,15.0,In Progress,4 hours
94,42,Ranbir Bala,26.703043,75.836002,DON-1094,2025-01-07,08:45:00,fruits,Water,6,8 hours,14,Shriji Goshaalaa,Jaipur,26.839527,75.724164,21.0,Pending,
559,166,Baljiwan Kade,26.832616,75.808507,DON-1559,2025-01-02,17:43:00,fruits,Dry,18,10 hours,4,Shri Bansi Goshaalaa,Jaipur,26.881822,75.783708,49.0,In Progress,5 hours
69,184,Gaurangi Sarkar,26.830652,75.708907,DON-1069,2025-01-03,13:09:00,rice,Water,41,7 hours,19,Shri Umiya Goshaalaa Trust,Jaipur,26.754412,75.75911,,Completed,2 hours
623,110,Hritik Chowdhury,26.754694,75.767868,DON-1623,2025-01-01,15:09:00,Milk packets,Dry,58,15 hours,13,Shri Bhuvneshwari Peeth Goshaalaa,Jaipur,26.876627,75.767483,,Pending,4 hours
285,53,Abeer Bhatia,26.774113,75.791696,DON-1285,2025-01-04,11:21:00,dry snacks,Water,72,6 hours,19,Shri Umiya Goshaalaa Trust,Jaipur,26.754412,75.75911,,In Progress,
845,199,Eesha Bawa,26.838714,75.863655,DON-1845,2025-01-19,09:45:00,Dal and roti,Water,60,14 hours,16,Shri Swaminarayan Mandir Goshaalaa,Jaipur,26.89719,75.886273,48.0,Pending,2 hours
435,177,Raagini Bobal,26.848692,75.873076,DON-1435,2025-01-24,14:01:00,fruits,Water,57,8 hours,15,Aryavan Vikas Trust Goshaalaa,Jaipur,26.722795,75.735231,20.0,In Progress,5 hours
154,47,Faraj Chopra,26.701914,75.711746,DON-1154,2025-01-07,07:22:00,dry snacks,Water,20,17 hours,11,Shri Ramroti Ashray Goshaalaa,Jaipur,26.826206,75.876962,33.0,In Progress,
76,194,Yamini Setty,26.728363,75.763433,DON-1076,2025-01-18,13:35:00,Wheat flour and oil for rural areas,Water,41,12 hours,17,Shri Satkeval Goshaalaa,Jaipur,26.794713,75.871971,14.0,Pending,5 hours
731,187,Ati Kohli,26.869059,75.753208,DON-1731,2025-01-20,10:18:00,Oats,Dry,57,17 hours,7,Shri Lokbharati Gramvidyapeeth Goshaalaa,Jaipur,26.747357,75.746761,,In Progress,4 hours
447,27,Henry Radhakrishnan,26.833942,75.756539,DON-1447,2025-01-11,09:56:00,Dal and roti,Dry,78,11 hours,9,Shri Monghiba Goshaalaa,Jaipur,26.839217,75.716761,5.0,Pending,4 hours
189,161,Fariq Som,26.827995,75.76684,DON-1189,2025-01-29,19:44:00,Barley Packets,Water,2,8 hours,8,Shri Bochasanwasi Aksharpurushottam Mandir Goshaalaa,Jaipur,26.800472,75.882587,47.0,In Progress,4 hours
272,144,Pavani Mallick,26.769361,75.731242,DON-1272,2025-01-19,18:05:00,Barley Packets,Dry,49,13 hours,1,Shri Jalaram Mandir Trust GoshaalaaJalaram Gosewa Kendra,Jaipur,26.785044,75.768477,,In Progress,2 hours
237,163,Omaja Khurana,26.722172,75.817344,DON-1237,2025-01-14,16:19:00,Flour and pulses,Dry,91,14 hours,2,Shri Radhanpur Khoda Dhor Panjrapol Goshaalaa,Jaipur,26.844608,75.886375,17.0,Completed,1 hours
488,163,Omaja Khurana,26.722172,75.817344,DON-1488,2025-01-11,17:51:00,Milk packets,Dry,4,11 hours,14,Shriji Goshaalaa,Jaipur,26.839527,75.724164,18.0,Pending,4 hours
118,183,Chasmum Saha,26.770021,75.813332,DON-1118,2025-01-12,17:28:00,Milk packets,Dry,49,19 hours,6,Shri Swami Narayan Gurukul Vishwavidyalaya,Jaipur,26.701259,75.745296,39.0,Pending,2 hours
944,155,Qushi Kala,26.739623,75.865617,DON-1944,2025-01-15,19:33:00,dry snacks,Water,20,1 hours,4,Shri Bansi Goshaalaa,Jaipur,26.881822,75.783708,16.0,Pending,2 hours
513,164,Gaurav Char,26.748791,75.714016,DON-1513,2025-01-30,09:00:00,Vegetable,Water,88,4 hours,14,Shriji Goshaalaa,Jaipur,26.839527,75.724164,35.0,Pending,3 hours
826,84,Chasmum Gala,26.778928,75.808547,DON-1826,2025-01-08,08:56:00,Flour and pulses,Dry,74,3 hours,19,Shri Umiya Goshaalaa Trust,Jaipur,26.754412,75.75911,33.0,Completed,
592,16,Samarth Mander,26.731557,75.882003,DON-1592,2025-01-15,17:48:00,Flour and pulses,Dry,25,4 hours,3,Shri Manekba Vinayvihar Goshaalaa,Jaipur,26.772156,75.722074,3.0,In Progress,1 hours
127,155,Qushi Kala,26.739623,75.865617,DON-1127,2025-01-13,18:42:00,rice,Water,67,1 hours,20,Shri Vardhman Jivdaya Kendra,Jaipur,26.754867,75.866904,,Pending,4 hours
117,58,Leela Gala,26.875353,75.799436,DON-1117,2025-01-01,17:51:00,fruits,Water,59,18 hours,11,Shri Ramroti Ashray Goshaalaa,Jaipur,26.826206,75.876962,43.0,Pending,5 hours
474,32,Praneel Nayar,26.818009,75.750065,DON-1474,2025-01-26,07:45:00,Barley Packets,Dry,18,16 hours,1,Shri Jalaram Mandir Trust GoshaalaaJalaram Gosewa Kendra,Jaipur,26.785044,75.768477,23.0,Completed,5 hours
694,126,Omaja Jayaraman,26.882616,75.875604,DON-1694,2025-01-01,19:45:00,Barley Packets,Water,46,11 hours,6,Shri Swami Narayan Gurukul Vishwavidyalaya,Jaipur,26.701259,75.745296,3.0,Pending,
58,197,Gagan Sheth,26.726849,75.855149,DON-1058,2025-01-09,18:00:00,Flour and pulses,Dry,92,8 hours,7,Shri Lokbharati Gramvidyapeeth Goshaalaa,Jaipur,26.747357,75.746761,,Completed,
864,40,Agastya Ramesh,26.72999,75.828707,DON-1864,2025-01-03,11:59:00,Dal and roti,Water,82,18 hours,1,Shri Jalaram Mandir Trust GoshaalaaJalaram Gosewa Kendra,Jaipur,26.785044,75.768477,19.0,Pending,
913,57,Leela Chander,26.885541,75.83117,DON-1913,2025-01-21,15:44:00,Dal and roti,Dry,18,16 hours,19,Shri Umiya Goshaalaa Trust,Jaipur,26.754412,75.75911,44.0,Completed,1 hours
370,77,Manan Sheth,26.781223,75.712436,DON-1370,2025-01-25,09:25:00,fruits,Water,96,14 hours,7,Shri Lokbharati Gramvidyapeeth Goshaalaa,Jaipur,26.747357,75.746761,,Pending,3 hours
269,24,Damini Subramanian,26.890176,75.805074,DON-1269,2025-01-12,09:25:00,fruits,Water,54,8 hours,10,Shri 108 Purushottamlalji Gausewa Trust,Jaipur,26.836852,75.706736,43.0,In Progress,3 hours
47,127,Omkaar Bhalla,26.837507,75.849418,DON-1047,2025-01-01,17:58:00,dry snacks,Dry,35,6 hours,15,Aryavan Vikas Trust Goshaalaa,Jaipur,26.722795,75.735231,40.0,Pending,2 hours
350,195,Sathvik Hans,26.707639,75.78968,DON-1350,2025-01-20,11:22:00,Oats,Dry,39,15 hours,17,Shri Satkeval Goshaalaa,Jaipur,26.794713,75.871971,50.0,Completed,4 hours
196,7,Kashvi Dayal,26.848638,75.826573,DON-1196,2025-01-14,10:04:00,Dal and roti,Dry,30,7 hours,17,Shri Satkeval Goshaalaa,Jaipur,26.794713,75.871971,10.0,In Progress,2 hours
1000,79,Chakrika Mukhopadhyay,26.797907,75.74848,DON-2000,2025-01-13,09:28:00,Milk packets,Water,36,3 hours,6,Shri Swami Narayan Gurukul Vishwavidyalaya,Jaipur,26.701259,75.745296,17.0,Completed,
835,22,Zehaan Khanna,26.800031,75.801223,DON-1835,2025-01-26,13:21:00,Milk packets,Water,94,7 hours,3,Shri Manekba Vinayvihar Goshaalaa,Jaipur,26.772156,75.722074,,Pending,5 hours
737,109,Dev Hayer,26.805133,75.877656,DON-1737,2025-01-28,17:02:00,Oats,Dry,5,4 hours,13,Shri Bhuvneshwari Peeth Goshaalaa,Jaipur,26.876627,75.767483,29.0,Pending,
264,53,Abeer Bhatia,26.774113,75.791696,DON-1264,2025-01-19,09:39:00,Vegetable,Dry,2,21 hours,18,Shri Anandbawa Sewa Samarth Goshaalaa,Jaipur,26.836556,75.712162,22.0,Pending,2 hours
444,62,Vedhika Kapoor,26.731938,75.817508,DON-1444,2025-01-28,13:52:00,Milk packets,Dry,75,1 hours,3,Shri Manekba Vinayvihar Goshaalaa,Jaipur,26.772156,75.722074,35.0,Completed,
676,89,Tripti Vora,26.797725,75.87516,DON-1676,2025-01-30,08:26:00,Barley Packets,Water,77,18 hours,2,Shri Radhanpur Khoda Dhor Panjrapol Goshaalaa,Jaipur,26.844608,75.886375,28.0,Pending,1 hours
305,43,Mohini Nath,26.84628,75.811727,DON-1305,2025-01-30,18:19:00,fruits,Dry,62,14 hours,13,Shri Bhuvneshwari Peeth Goshaalaa,Jaipur,26.876627,75.767483,24.0,Completed,
342,56,Hemani Wason,26.762944,75.778363,DON-1342,2025-01-07,18:17:00,Barley Packets,Dry,31,15 hours,6,Shri Swami Narayan Gurukul Vishwavidyalaya,Jaipur,26.701259,75.745296,7.0,In Progress,
967,187,Ati Kohli,26.869059,75.753208,DON-1967,2025-01-22,07:33:00,dry snacks,Water,37,5 hours,9,Shri Monghiba Goshaalaa,Jaipur,26.839217,75.716761,13.0,Pending,3 hours
150,47,Faraj Chopra,26.701914,75.711746,DON-1150,2025-01-10,12:34:00,Milk packets,Water,50,22 hours,17,Shri Satkeval Goshaalaa,Jaipur,26.794713,75.871971,15.0,Completed,1 hours
125,7,Kashvi Dayal,26.848638,75.826573,DON-1125,2025-01-28,16:58:00,Vegetable,Water,87,10 hours,1,Shri Jalaram Mandir Trust GoshaalaaJalaram Gosewa Kendra,Jaipur,26.785044,75.768477,46.0,Completed,1 hours
787,143,Kala Pathak,26.8176,75.820411,DON-1787,2025-01-26,09:02:00,rice,Dry,49,19 hours,19,Shri Umiya Goshaalaa Trust,Jaipur,26.754412,75.75911,49.0,Pending,4 hours
